CODE,SECTION,TYPE,DAY,START,END,ROOM,NAME,PROFESSOR
CML2179,FB,Work Term 1,5,13:00,16:00,BRS 232,ACCESS TO JUS. PRAC. (LEVEL I),David Wiseman
CML2301,A,Lecture 1,1,16:00,19:00,FTX 416,ABORIGINAL PEOPLES AND THE LAW,Sarah Morales
CML2302,A,Lecture 1,1,11:30,13:00,FTX 147,BUSINESS ORGANIZATIONS,Anthony Vanduzer
CML2302,A,Lecture 2,4,13:00,14:30,FTX 147,BUSINESS ORGANIZATIONS,Anthony Vanduzer
CML2302,B,Lecture 1,1,16:00,17:30,FTX 351,BUSINESS ORGANIZATIONS,Errol Mendes
CML2302,B,Lecture 2,3,14:30,16:00,FTX 351,BUSINESS ORGANIZATIONS,Errol Mendes
CML2305,A,Lecture 1,1,10:00,11:30,FTX 133,INTRO.TO FAMILY LAW,Natasha Bakht
CML2305,A,Lecture 2,3,10:00,11:30,FTX 133,INTRO.TO FAMILY LAW,Natasha Bakht
CML2305,B,Lecture 1,3,13:00,14:30,FTX 133,INTRO.TO FAMILY LAW,Natasha Bakht
CML2305,B,Lecture 2,5,11:30,13:00,FTX 133,INTRO.TO FAMILY LAW,Natasha Bakht
CML2309,A,Lecture 1,1,19:00,22:00,FTX 147A,CIVIL PROCEDURE I,Catharine Moore
CML2309,C,Lecture 1,2,19:00,22:00,FTX 302,CIVIL PROCEDURE I,John Melia
CML2313,A,Lecture 1,3,10:00,11:30,FTX 147,CONSTITUTIONAL LAW II,Adam Dodek
CML2313,A,Lecture 2,5,08:30,10:00,Not available at this time.,CONSTITUTIONAL LAW II,Adam Dodek
CML2313,B,Lecture 1,2,11:30,13:00,FTX 232,CONSTITUTIONAL LAW II,Michael Pal
CML2313,B,Lecture 2,4,17:30,19:00,FTX 232,CONSTITUTIONAL LAW II,Michael Pal
CML2318,,Lecture 1,3,14:30,17:30,FTX 359,INTERNATIONAL TAXATION,Ian Macgregor
CML2320,,Seminar 1,5,11:30,14:30,FTX 402,MEDIATION THEORY AND PRACTICE,Terrance McCarthy
CML2321,A,Seminar 1,1,08:30,11:30,BRS 232,ALTERNAT.DISPUTE RESOLUT.PROC.,Marina Pavlovic
CML2343,A,Lecture 1,2,08:30,10:00,FTX 351,COMMERCIAL LAW,Stephen Blair
CML2343,A,Lecture 2,5,10:00,11:30,FTX 302,COMMERCIAL LAW,Stephen Blair
CML2344,A,Lecture 1,2,11:30,13:00,FTX 137,SECURED TRANSACTIONS,Stéphane Émard-Chabot
CML2344,A,Lecture 2,4,14:30,16:00,FTX 137,SECURED TRANSACTIONS,Stéphane Émard-Chabot
CML2501,A,Lecture 1,4,19:00,22:00,FTX 147,LA PLAIDOIRIE D'APPEL,Jean-Nicolas Bustros
CML2504,,Lecture 1,1,10:00,13:00,FTX 137,LES TRANSACTIONS IMMOBILIERES,Brigitte Pilon
CML2535,A,Work Term 1,5,11:30,14:30,Consult the department,RÉDACTION REVUE DE DROIT- 2E,Peter Oliver
CML2579,A,Work Term 1,2,16:00,19:00,FTX 402,ACCÈS JUSTICE STAGE (NIVEAU I),Suzanne Bouclin
CML2702,A,Lecture 1,1,08:30,10:00,FTX 361,DROIT DES SOCIETES,Gabrielle St-Hilaire
CML2702,A,Lecture 2,4,10:00,11:30,FTX 361,DROIT DES SOCIETES,Gabrielle St-Hilaire
CML2705,,Lecture 1,2,16:00,19:00,FTX 359,INTRO. DROIT DE LA FAMILLE,Mimi Marrello
CML2709,A,Lecture 1,5,14:30,17:30,FTX 232,PROCÉDURE CIVILE I,Alexander Gay
CML2711,,Lecture 1,1,11:30,13:00,FTX 416,LES HYPOTHÈQUES,Joseph Roach
CML2711,,Lecture 2,5,11:30,13:00,FTX 316,LES HYPOTHÈQUES,Joseph Roach
